id	type	message	created_time	comments	likes	commentsandlikes
505090906188661_733136403384109	status	Nós temos 322 membros nessa lista_ e ninguém aqui é palhaço pra ficar trabalhando de graça pra vcs curtirem ou não. então vai ter que rolar uma reestruturação nisso aqui. Se não se manifestar vai sair fora.	2014-03-08T18:12:52+0000	0	1	1
505090906188661_733135813384168	status	Gente_ sei que estou sendo meio chata com o catarse_ mas se é pra colocar 300 pessoas num grupo_ pra só 5_ 6 trabalharem_ eu vou tirar todo mundo daqui_ e ficar com quem se interessa!!!!	2014-03-08T18:10:56+0000	0	1	1
505090906188661_733133423384407	link	here for other countries - to make the deposit en eglish http://catarse.me/en/tecnoxamanismo	2014-03-08T18:03:45+0000	0	0	0
505090906188661_733087946722288	status	perdaum por postar novamente_ mas esta última versão acho que suavizou bem.__== Poema psico-analítico em 6 partes ==__(1. o corpo mediado pela língua)__O queixo_Treme enquanto a língua_Mexe (1) e em-_Podera o_Incons-_Ciente (2) do corpo (3)__Por meca-_Nismos_Instin-_Tivos/automa-_Tizados que atam (2)_A movimen-_Tação da língua (1)_Ao_Movi-_Mento do corpo_E pro-_Cessos enzimá-_Ticos. Esta tradução da lín-_Gua (1) ao_Corpo (3) passa por uma inter-_Face co-_Gnitiva/semi-_Ótica (2).__1->2->3__O pensamento menos colado_Nesta interface lingua-corpo_Em muito usufrui_Da lin-_Guagem escrita.__Me-_Xer a lín-_Gua a-_Tiva o meta-_Bolismo_ assim como o_Ativa tre-_Mer o queixo.__A mesma mo-_Vimentação fa-_Zemos quando co-_Memos.__A_Enun-_Ciação_Da alimentação e a nossa compe-_Tência prima de comunicação_Envolve o_Mesmo aparato motor:_A boca_ a língua e o queixo.__Em_Menor a-_Tividade_Consciente__O pescoço_ a faringe e a laringe.__Os músculos a-_Bdominais_E_O corpo todo___Quando a lin-_Guagem verbal e dan-_Ça se mes-_Clam.__Filh@ da men-_Tira é o de lin-_Gua_Solta.__Tornando lúcido._É melhor u-_Sufruir_Do ferramental an-_Cestral que é o cor-_Po._D-_O que negar-lhe a_Conveniência do conciênte_Que ele mesmo criou.__A-_Proveitar suas_Sutilezas_ anseios e vínculos (do corpo).__N-_Ão solta_ mas a lín-_Gua cons-_Cientizada enquanto se me-_Xe na boca__É recurso ancestral._Su-_A origem remota ressona com_Padrões de deses-_Pero e dom-_Inação._Sua pró-_Pria bestialidade impõe que seja con-_Trolada._E es-_Te me-_Diador entre a lín-_Gua e o com-_Portamento é_O consciente. O e-_Go freudiano?__Ancentra-_Al linda_Disse-me a_Mente.__(2. o corpo e a máquina)__O conto:_https://www.facebook.com/groups/soundingskull/permalink/663631677026808/?stream_ref=2_É ferra-_Menta_ en-_Quanto ameaça o cor-_Po_ tanto de ser de-_Cepado (para os implantes)_Quanto de ser a-_Bandonado pelo ego_ se n_Ão empoderá-lo.__O precon-_Ceito_E os ta-_Bus__Os a-_Proveite_Pelos pro-_Cessos que captam_Para trans-_Cender as ca-_Pacidades atuais.__(3. interlúdio catalizador)_D-_Eu-_S os a-_Bençoe._Que é p-_Ai e é fi-_Lho_E de tanta_Conec-_Tividade no sistema cognitivo__É um quasi-_Curto-_Circuito nas vias_Libidinosas.__Que E-_Le os a-_Bençoe com este pra-_Zer_Carnal-celeste em tal me-_Dida que tenham tran-_Se._Que Ele os aben-_Çoe tanto_ que tenham re-_Velações_E satis-_Fações na a-_Lma_ que nada mais_É_Do que o con-_Junto ainda terreno_ mas imaterial.__A al-_Ma__Pareada cons-_Ciente e inconscien-_Te__Para regimento_Consciente do corpo.__(4. máquina ~ cognição)_As máquinas_São instrumentos para estabelecer barganha_De capacidades cognitivas_Com o inconsciente._Se ele não_Capacitar___O corpo sem órgãos_ material_ assusta o incosciente.__Este é um rem-_Édio._Entre o re-_Médio_Está a medida.__Nos des-_Envolvemos para poder a-_Proximar mais_De Ele_Sem morrer__Pois dis-_Ciplina a-_Mados.__Que n-_Osso cor-_Po_ feito de pó_De estrela_ que come pó_De estrela;_Respira e apalpa pó_De estrela._Que nos-_So corpo nos a-_Jude__Nos permita compreender co-_Mo funcionamos.__As máquinas são cons-_Tructos para em-_Poderar o conscient-_E._Nã-_O são só is-_So.__(5. codeta acordada)__Deus é o curto-_Cir-_Cuito_Cognitivo__Onde corre libido__também conhecido como curto-circuito sapien._D-_Eu-_S é a-_M-_Or._D-_Eus não é so-_Mente o curto-circuito_da carne__e não é some-_Ente a-_Mo-_R.__Toda légua_anda-_Da no Pre-_Sente__em diá-_Logo com E-_Le__É uma an-_Dada despertad@.__Quando do passa-_Do ou do futuro__É no presen-_Te_ com E-_Met.__Toda lé-_Gua andada no passa-_Do ou no_Fut-_Uro_É légua dor-_Mente.__Não é_Bom que se_Dur-_Ma enquanto se_Está acor-_Dado.__:::_(6. exemplos instrumentais )___Clame a mim_ e eu responderei_ e lhe direi coisas grandiosas_e insondáveis que você não conhece.__(Jeremias 33:3)__“Se quisermos tomar um medicamento específico_ devemos seguir a orientação específica indicada na bula_ ou conforme a receita prescrita pelo médico”._Da mesma forma_ o Bhagavad-Gita deve ser tomado ou aceito como ele é segundo o seu próprio orientador._E o orientador do Bhagavad-Gita é o Senhor Sri Krsna.__(Srila Prabhupada_ 1966.)___Quando as palavras são muitas_ o pecado está presente_ mas_quem controla a língua é sensato.__(Pr 10:19)___Ele vem e nos traz a paz que nos envolve__Seu poder está acima de tudo_O poder do Pai está acima de tudo__(Cantico Yorubá de Oxalá)___Todos tropeçamos de muitas maneiras. Se alguém não tropeça no falar__tal homem é perfeito.__(Tg 3:2)___Allah é a luz dos céus e da terra. O exemplo de Sua luz é como o de um nicho_ em que há uma lâmpada. A lâmpada está em um cristal. O cristal é como se fora astro brilhante. É aceso pelo óleo de uma bendita árvore olívea_ nem de leste nem de oeste; seu óleo quase se ilumina_ ainda que o não toque fogo algum. É luz sobre luz. Allah guia a quem quer. E Allah propõe_ para os homens_ os exemplos. E Allah_ de todas as cousas_ é Onisciente.__(Alcorão - 24_ 35)___Deus não nos deu espírito de covardia_ mas de poder_ de amor e de equilíbrio.__(2Tm 1:7)	2014-03-08T16:33:20+0000	1	3	4
505090906188661_732995870064829	link	ahe pessoal___ vamos vcs também depositar____ vou depositar 100 conto agora...  vamos começar pela gente e vamos espalhando pros nossos parentes. beijooo... ó nóis na gringa!!	2014-03-08T12:53:37+0000	1	4	5
505090906188661_727021627328920	status	Gente querida.__1- Luiza terminou o vídeo - aqui está ele - https://vimeo.com/87391333__2- O Isaac arrumou o site e abriu pra edição_ então quem quiser começar a fazer edições_ ou abrir páginas novas pra organizar um pouco_ a gente agradece._http://tecnoxamanismo.metareciclagem.org__3- Lucas Govea tá tocando o site do hotglue - http://tecnoxamanismo.hotglue.me/__4- Já coloquei tudo no catarse e leva até 4 dias para eles analisarem a proposta e decidirem se querem nosso projeto ou não.	2014-02-24T14:22:46+0000	13	13	26
505090906188661_732228623474887	link	Vaquinha para o Festival Tecnoxamanismo está no ar!!!	2014-03-06T19:52:36+0000	9	15	24
505090906188661_732438656787217	status	tudo o que ocorre na sua vida_ um anjo que trouxe. Dedico este momento ao anjo que trouxe este esqueiro_ este bráu e esta casa. Agradeço ao anjo que trouxe vocês e o que traz esta interface.	2014-03-07T04:43:57+0000	1	2	3
505090906188661_731528216878261	status	Olê_ Olá... atenção atenção...  eu to aqui as voltas com o catarse e prometendo uma camiseta para os que nos ajudam com o dinheiro_... então por favor_ Alguém pode pensar em um desenho em bonito pra colocarmos na camiseta?  tem que ter I FESTIVAL INTERNACIONAL DE TECNOXAMANISMO - beijoos	2014-03-05T11:26:42+0000	4	2	6
505090906188661_732630116768071	status	O que eu quero dizer com isso_ é que:__1) O tecnoxamanismo provém de uma lixeira de excessos_ sobras_ restos_ sujeiras_ misturas_ ruídos_ processos descontínuos_ xamanismos transversalizados_ sincréticos_ incorporações de ideias_ de culturas_ antropofagias sociais_ culturais_ gambiarras_ ideologias políticas atravessadas_ garimpos eletrônicos.__2) O tecnoxamanismo é reciclador de matérias e subjetividades_ reciclador de ambientes_ reconectador entre humanos e Terra_ humanos e universo_ um ”religare” sem representação nem univocidade_ um modo de abertura perceptiva_ ampliação da escuta_ abertura para a espectrologia que nos circunda_ para o mistério_ uma lição de humildade em relação a existência das coisas.__3) O tecnoxamanismo é sujo porque parte das lixeiras materiais e subjetivas dos  humanos_ mas isso não significa subestimar a força do xamanismo_ muito pelo contrário_ significa atribuir poderes ao lixo_ para além da reciclagem industrial_ que o organiza_ separa_ retém_ explora o catador de lixo. Mas atribuir poderes ao lixo exatamente porque é a partir dessas confluências miseráveis que nos é possível perceber que tipo de espécie somos e daí dessa condição explícita_ podemos então ampliar alguns campos de convergência para nos transformarmos em algo mais interessante.	2014-03-07T16:18:58+0000	2	3	5
505090906188661_732606316770451	link	oi gnt tava conversando com as amigas amazonicxs sobre como levar a trupe pra arraial_ voces acham que rola usar esse edital?	2014-03-07T15:16:18+0000	4	6	10
505090906188661_732631890101227	link	Fraternal saludo desde Medellín_ muchos éxitos en el encuentro_ que bonita iniciativa ¡	2014-03-07T16:24:33+0000	0	3	3
505090906188661_732591573438592	photo		2014-03-07T14:30:29+0000	0	3	3
505090906188661_732541446776938	link	http://catarse.me/pt/tecnoxamanismo - precisa de apoio!!!	2014-03-07T12:01:38+0000	0	5	5
505090906188661_732520220112394	status	acordar é misturar_ sob tutela_ nossos sonhos com os dos outros.	2014-03-07T10:54:46+0000	1	2	3
505090906188661_732333110131105	link	http://www.aya2014.com/en/	2014-03-06T23:11:15+0000	0	5	5
505090906188661_731763033521446	video	https://www.youtube.com/watch?v=6WTxC8wnXQo#t=40m_(talvez tenha que abrir no youtube para ele aproveitar a marcação de tempo que coloquei na URL (p começar aos 40 minutos)	2014-03-05T22:03:15+0000	0	1	1
505090906188661_731739750190441	photo	... parte 7_ versículo 22 - arcanjo de-caído desde tempos egpitinianos. profilaxia para terra. corpo fechado - antena alinhada.	2014-03-05T20:59:30+0000	0	5	5
505090906188661_731357983561951	video	https://www.youtube.com/watch?v=7a12jBAtZDM	2014-03-05T01:28:59+0000	0	1	1
505090906188661_730772236953859	photo		2014-03-03T20:23:30+0000	0	0	0
505090906188661_729502110414205	status	http://www.theguardian.com/commentisfree/2014/feb/28/point-a-satellite-at-gchq-see-how-they-feel?CMP=fb_gu	2014-03-01T14:17:45+0000	0	2	2
505090906188661_728551680509248	photo		2014-02-27T16:03:07+0000	0	4	4
505090906188661_728292830535133	status	xamanismo sujo = experiência ruidocrática intensa.	2014-02-27T00:06:58+0000	3	6	9
505090906188661_728253653872384	video	https://soundcloud.com/scherzorajada/sets/discocompleto	2014-02-26T22:15:51+0000	0	1	1
505090906188661_728089783888771	link	ó_ disso que eu tava falando:	2014-02-26T15:22:47+0000	8	12	20
505090906188661_722559954441754	status	Os grupos que aparecem nesse vídeo_ por favor se identifiquem_ não é o vídeo final_ mas os grupos são mais ou menos esses. Luiza Soh tá terminando a edição. https://vimeo.com/86691028 senha arraial	2014-02-16T13:22:26+0000	62	9	71
505090906188661_728134323884317	status	Não estou exagerando quando digo que esse livro me chamou hoje:	2014-02-26T17:19:48+0000	1	6	7
505090906188661_723679627663120	video	agora to aqui lendo textos críticos sobre a ideologia californiana_ e vendo monte de documentários futuristas_ e parece que vou ficar meio paralisada_ se alguém não intervir... Terra (gaia)_ Tecnologia (matéria)_ estética (ritual e modos de existência) essas me parecem as palavras chaves para um possível tecnoxamanismo.... ajudem a desbloquear a paralisia... que texto vai no vídeo: senha arraial	2014-02-18T13:17:37+0000	41	3	44
505090906188661_727527277278355	status	http://www.youtube.com/watch?v=TXPpQmgD85E	2014-02-25T15:19:11+0000	0	0	0
505090906188661_727441443953605	link		2014-02-25T11:14:30+0000	0	0	0
505090906188661_727178040646612	video	http://www.youtube.com/watch?v=MYycsJz8vtc	2014-02-24T20:10:35+0000	0	0	0
505090906188661_726803540684062	status	Sabe aquela parte do Harry Potter em que o menino bruxo vai comprar sua varinha mágica? Seria essa experiência semelhante a quando nós vamos comprar um computador novo?	2014-02-24T00:58:52+0000	0	2	2
505090906188661_726133470751069	link	http://tecnoxamanismo.metareciclagem.org/index.php?title=P%C3%A1gina_principal	2014-02-22T16:29:09+0000	6	3	9
505090906188661_722542847776798	photo		2014-02-16T12:31:51+0000	2	10	12
505090906188661_726013194096430	status		2014-02-22T13:33:21+0000	0	0	0
505090906188661_723696647661418	photo		2014-02-18T14:15:36+0000	97	4	101
505090906188661_725847114113038	video	http://www.youtube.com/watch?v=RmaGh4g1JtY	2014-02-22T02:24:04+0000	1	0	1
505090906188661_725657417465341	link	http://www.sciencedirect.com/science/article/pii/S037026931200857X	2014-02-21T17:02:07+0000	0	0	0
505090906188661_725655540798862	video	Saravah Sonia Silk__http://www.youtube.com/watch?v=QOO9Nwu0iOY	2014-02-21T16:55:39+0000	0	0	0
505090906188661_725654904132259	link	http://www.exodo.net/cartografias/___O curso de extensão será realizado na pós-graduação da Escola de Comunicação da UFRJ (Campus Praia Vermelha) às terças das 19h às 22h do dia 11/3 ao 10/06._Cada encontro terá a duração de 3 horas totalizando 42 horas de atividades. Serão ofertadas vagas limitadas para extensão_ o curso é gratuito e haverá certificado pela UFRJ para aqueles que cumprirem 80% da carga de atividades do curso._	2014-02-21T16:54:08+0000	0	1	1
505090906188661_725645120799904	video	http://www.youtube.com/watch?v=HrXmr-1L9TQ	2014-02-21T16:25:23+0000	0	1	1
505090906188661_722622281102188	video	Gosto muito desse trabalho_ descristalização... processo involucionário_ a transformação do objeto industrial em matéria_ o caminho inverso - por enquanto é isso_ pode ir muito mais longe.	2014-02-16T16:11:13+0000	8	3	11
505090906188661_725644240799992	video	http://www.youtube.com/watch?v=oLL_kT7IO38	2014-02-21T16:22:48+0000	0	0	0
505090906188661_725643417466741	video	http://www.youtube.com/watch?v=ttcLQgTLC8M	2014-02-21T16:20:10+0000	0	0	0
505090906188661_725642214133528	video	http://www.youtube.com/watch?v=Xs3oXmehw20	2014-02-21T16:16:55+0000	0	1	1
505090906188661_725639540800462	video	http://www.youtube.com/watch?v=8a7p1NFn64s	2014-02-21T16:08:03+0000	0	4	4
505090906188661_725620540802362	photo		2014-02-21T15:12:32+0000	0	2	2
505090906188661_725444890819927	link	Somos __http://inanischorea.tumblr.com/	2014-02-21T03:29:24+0000	0	2	2
505090906188661_725430464154703	video	No vídeo Ademir traz questionamentos sobre os diversos fatores que levam ao enfraquecimento da cultura indígena_ como tecnologia_ nacionalidade_ religião e o modelo de educação formal implementado nas comunidades. Ele também enfatiza a importância do fortalecimento e valorização dos costumes tradicionais como forma de resistência aos grandes projetos planejados para a região_ os quais atingem diretamente o povo Munduruku.	2014-02-21T02:36:06+0000	0	0	0
505090906188661_725096810854735	video	https://soundcloud.com/agenciaporantim/discurso-emocionante-de-um-ind	2014-02-20T14:18:25+0000	0	0	0
505090906188661_724693490895067	link	post antropocene times - http://www.e-flux.com/journal/some-trace-effects-of-the-post-anthropocene-on-accelerationist-geopolitical-aesthetics/	2014-02-20T01:51:14+0000	0	1	1
505090906188661_724620767569006	link		2014-02-19T23:17:37+0000	3	1	4
505090906188661_724617380902678	link	RESUMO: O artigo faz uma análise do filme Rituaes e festas Bororo_ realizado em 1917 pelo Major Luiz Thomaz Reis nas suas primeiras filmagens como responsável pela Seção de Cinematografia e Fotografia da Comissão Rondon. A análise centra-se na narrativa cinematográfica e sua contraposição com fotogramas publicados no volume I da série Índios do Brasil_ assinada por Cândido Mariano da Silva Rondon e publicada em 1946. Para o autor do artigo_ o filme faz parte de um conjunto maior de imagens da Comissão Rondon e traduz um momento sígnico indicial da construção da imagem do índio como _selvagem_ ou de uma cultura que mantém suas práticas tradicionais. A película é considerada atualmente como um marco na história do filme etnográfico.	2014-02-19T23:06:52+0000	0	0	0
505090906188661_724297080934708	photo		2014-02-19T10:03:14+0000	0	3	3
505090906188661_724062534291496	status		2014-02-19T01:37:47+0000	0	1	1
505090906188661_724058404291909	video	http://youtu.be/5fahddxEabE_Performance em Paisagem Urbana + Poesia + Música Maximalista =__Concerto Poético Eletrosônico_ apresenta _Orquestra Polifônica de Levante Festivo_ com a peça _Santa Ignorância_. _Airton Lima - David da Paz - George Sander - Naiana Cabral - Lindenberg Munroe - Coro Artropocode13labs	2014-02-19T01:17:02+0000	0	0	0
505090906188661_724043154293434	video	d̔ͤ͋̅̈́̔ͬ̏͐̈́ͥ͌̄̏̅҉҉͎̼̘̗̦̻ ̸̡͉̙̫̻̺̝͉̣̩͕͍̓͑̈̒̆̀ͅr̸̥̰͙͈͖͇̹͇͓̮͕̦͍͎̬̭͕̅̎̑̌̏̉̃̌̔͊͑̂ͣ̿̈͆̌̚̕ |̢̆̔̐ͬ̓͘͏̡̲̟̖̼̦̩̬̼͎̜̹|̒͗̈́̃̌̑ͪ́͏̸̺̠̣̭̮̹̝̯̺͈̹̘̬̳̭̹̥̭ͅ|̹̳̤͔̪̤͔͈͉̻̻͖̗̲̫̖̳ͥ̏ͣ̏ͩ͂͟|͕̬̱̘͓̮̥̮̣̱̥̠̮̫̖̼͍̽ͫ̉̈̎͛̽ͬͭ̾̂̉ͪ̈̌̃ͦͤ̀͞|̵̛̳̬͇͈̫̫̖̪͎̭̣̫̮̝͖̦̥̬	2014-02-19T00:14:04+0000	0	1	1
505090906188661_723810750983341	link	http://jornalggn.com.br/noticia/manifesto-makumbacyber-desfralda-a-bandeira-da-paz	2014-02-18T18:54:47+0000	0	0	0
505090906188661_723809004316849	link	A busca da integração pessoal pode ser realizada através da bioenergética_ associando técnicas xamanicas à remoção de energias dissonantes do corpo que geram desequilíbrios tanto nos corpos devido a bloqueios na circulação energética realizando a reprogramação buscando a resolução de traumas e alterações emocionais de forma que através do autoconhecimento possa se  encontrar alivio do stress e uma nova forma de viver_ pois nosso padrão de pensamentos_ cicatrizes energéticas_ ligações energéticas negativas presas ao nosso campo eletromagnético são responsáveis por nossos desequilíbrios. __A técnica utilizada será flexível e baseada na conexão onde o paciente participa ativamente do processo_ variando de pessoa a pessoa_ sendo útil a todos que buscam o  autoconhecimento_ sendo vitais em momentos de stress_ recuperação de traumas emocionais onde perdemos a conexão com nossa alma_ para pessoas que necessitem melhorar seu desempenho buscando sua maestria na atividade com  menor dispêndio de energia. _  _Tecnoxamanismo - Técnica que utiliza a viagem xamanica_ com apoio de musica para induzir o relaxamento e sua simbologia_ associada com  outras modernas técnicas terapêuticas com objetivo de levar o  Ser para sua plenitude_ através do autoconhecimento e ressisgnificação de conteúdos arquetípicos. __(...)	2014-02-18T18:51:18+0000	0	0	0
505090906188661_723790990985317	link	[RESUMO]_Este trabalho discute o significado do _perspectivismo_ ameríndio: as idéias_ presentes nas cosmologias amazônicas_ a respeito do modo como humanos_ animais e espíritos vêem-se a si mesmos e aos outros seres do mundo. Essas idéias sugerem uma possibilidade de redefinição relacional das categorias clássicas de _natureza__ _cultura_ e _sobrenatureza_ a partir do conceito de perspectiva ou ponto de vista. Em particular_ argumenta-se que a antinomia entre duas caracterizações do pensamento indígena: de um lado_ o _etnocentrismo__ que negaria os predicados da humanidade aos humanos de outros grupos; de outro_ o _animismo__ que os estenderia a seres de outras espécies_ pode ser resolvida se se considerar a diferença entre os aspectos espirituais e corporais dos seres. Eduardo Viveiros de Castro.	2014-02-18T18:25:20+0000	0	2	2
505090906188661_723779087653174	link	http://www.pinterest.com/rafaelgalo/tecnoxamanismo/	2014-02-18T18:03:11+0000	0	3	3
505090906188661_723768717654211	link	por Ascott	2014-02-18T17:32:02+0000	0	1	1
505090906188661_722886577742425	status	http://tecnoxamanismo.hotglue.me/__quem topa ajudar aqui_ posso passar a senha inbox:?	2014-02-17T01:14:00+0000	4	5	9
505090906188661_723614131003003	video	vamos fazer ficção!	2014-02-18T09:43:48+0000	0	2	2
505090906188661_723384904359259	status	Antenna Rush já visse? tive um ataque de gozo na hora	2014-02-17T21:59:57+0000	1	7	8
